text,text_pair,label
['How many forms of personal pronouns are there in Catalan?'],['Features include the gender-neutral ho and the great degree of freedom when combining different unstressed pronouns (65 combinations).'],[0]
"['PepsiCo fell to what place by 2010, which is in part credited with refusing to sponsor American Idol?']","[""PepsiCo sponsored the American version of Cowell's The X Factor in hopes of not repeating its Idol mistake until its cancellation.""]",[0]
['What would later become the main Islamic form of wall decoration?'],['Islamic architecture used mosaic technique to decorate religious buildings and palaces after the Muslim conquests of the eastern provinces of the Byzantine Empire.'],[0]
"[""What is the Royal Institute of British Architects' street address?""]","['Parts of the London building are open to the public, including the Library.']",[0]
['Who attended the celebrations?'],"['The torch arrived in Sanya, Hainan on May 4 with celebrations attended by International Olympic Committee (IOC) officials and Chinese big names like Jackie Chan.']",[1]
['How old was Popper when he died?'],"['Popper died of ""complications of cancer, pneumonia and kidney failure"" in Kenley at the age of 92 on 17 September 1994.']",[1]
['What was the ANC combating?'],"['Gaddafi financially supported other militant groups across the world, including the Black Panther Party, Nation of Islam, Tupamaros, 19th of April Movement and Sandinista National Liberation Front in the Americas, the ANC among other liberation movements in the fight against Apartheid in South Africa, the Provisional Irish Republican Army, ETA, Sardinian nationalists, Action directe, the Red Brigades, and the Red Army Faction in Europe, and the Armenian Secret Army, Japanese Red Army, Free Aceh Movement, and Moro National Liberation Front in Asia.']",[1]
['How much did the Habsburgs have to pay as a result of the Treaty of Pressburg?'],['It also imposed an indemnity of 40 million francs on the defeated Habsburgs and allowed the fleeing Russian troops free passage through hostile territories and back to their home soil.'],[1]
['How did the Greeks look upon their forebears ?'],"['The Greeks of classical antiquity idealized their Mycenaean ancestors and the Mycenaean period as a glorious era of heroes, closeness of the gods and material wealth.']",[1]
"['What type of carrier is capable of displacing 75,000 tonnes or greater?']","['Supercarriers, displacing 75,000 tonnes or greater, have become the pinnacle of carrier development.']",[1]
['Why are sodas and high sugar fruit juices not recommended?'],"['Drinks especially high in simple sugars, such as soft drinks and fruit juices, are not recommended in children under 5 years of age as they may increase dehydration.']",[0]
['What publications were shut down 1972?'],"[""Ruling by decree, the RCC maintained the monarchy's ban on political parties, in May 1970 banned trade unions, and in 1972 outlawed workers' strikes and suspended newspapers.""]",[1]
"['Besides Aves, what group contains the only living representatives of the reptile clade Archosauria?']","['This was done by excluding most groups known only from fossils, and assigning them, instead, to the Avialae, in part to avoid the uncertainties about the placement of Archaeopteryx in relation to animals traditionally thought of as theropod dinosaurs.']",[0]
['Of what city was he bishop?'],"['Saint Athanasius of Alexandria (/ˌæθəˈneɪʃəs/; Greek: Ἀθανάσιος Ἀλεξανδρείας, Athanásios Alexandrías; c. 296–298 – 2 May 373), also called Athanasius the Great, Athanasius the Confessor or, primarily in the Coptic Orthodox Church, Athanasius the Apostolic, was the twentieth bishop of Alexandria (as Athanasius I).']",[1]
"['How do conversion factors compare in ""low-field"" and ""high-field"" methods of measuring the gyromagnetic ratio?']",['Only the high-field value Γ′p-90(hi) is of interest in determining the Planck constant.'],[0]
['What are the people from the Balkans who emigrated to Turkey called?'],['These people are called Muhacir.'],[1]
['Which property was vitamin B found to have?'],"['In 1919, Sir Edward Mellanby incorrectly identified rickets as a vitamin A deficiency because he could cure it in dogs with cod liver oil.']",[0]
['What was the nickname of bombs used in streets and residential areas?'],"['Special units, such as KGr 100, became the Beleuchtergruppe (Firelighter Group), which used incendiaries and high explosive to mark the target area.']",[0]
"['In what year did ""Notre Dame Victory March"" get copyrighted?']","['The ""Notre Dame Victory March"" is the fight song for the University of Notre Dame.']",[0]
['When did the Indus Valley Civilization thrive on the Indian subcontinent?'],"['This civilization collapsed at the start of the second millennium BCE and was later followed by the Iron Age Vedic Civilization, which extended over much of the Indo-Gangetic plain and which witnessed the rise of major polities known as the Mahajanapadas.']",[0]
['What did Lincoln do well in the war?'],"['Its soldiers, especially those in the East under the command of General Robert E. Lee proved highly resourceful until they finally were overwhelmed by Generals Ulysses S. Grant and William T. Sherman in 1864–65, The Reconstruction Era (1863–77) began with the Emancipation proclamation in 1863, and included freedom, full citizenship and the vote for the Southern blacks.']",[0]
['When was federalism put into place?'],"['The descent of the United States into Civil War in the mid-nineteenth century, over disputes about unallocated competences concerning slavery and ultimately the right of secession, showed this.']",[1]
['What is the shorter form of Al-Shifa called?'],['A shorter form of the work is known as the An-najat (Liberatio).'],[1]
['What former Tucson horse racetrack no longer exists?'],"['The Moltacqua racetrack, was another historic horse racetrack located on what is now Sabino Canyon Road and Vactor Ranch Trail, but it no longer exists.']",[1]
['What does the treaty set Antarctica aside as?'],"['It set aside Antarctica as a scientific preserve, established freedom of scientific investigation and environmental protection, and banned military activity on Antarctica.']",[1]
['Who put out the torch along the route for protection?'],"['The torch was extinguished by Chinese security officials several times during the Paris leg for security reasons, and once in protest in Paris.']",[1]
['How did Internet hunting allow people to hunt?'],"['Sitting at your desk in front of your computer, clicking at a mouse, has nothing to do with hunting.""']",[0]
['Which artistic principle was innovated by Brunelleschi?'],"['The period saw several important technical innovations, like the principle of linear perspective found in the work of Masaccio, and later described by Brunelleschi.']",[1]
['In what town does the FaleTuamasaga conduct business?'],['This is also the same for the other districts.'],[0]
"['In what year did iTunes 7 launch, along with a plethora of additional games?']",['Additional games have since been added.'],[0]
['To what language group does Old English belong?'],"['Old English is one of the West Germanic languages, and its closest relatives are Old Frisian and Old Saxon.']",[1]
['How many councillors are assigned to each ward in Southampton?'],"['Southampton City Council consists of 48 councillors, 3 for each of the 16 wards.']",[1]
"[""Who criticizes Hayek's ability to provide specific facts?""]","['Diamond argued that: “The human mind, Hayek says, is not just limited in its ability to synthesize a vast array of concrete facts, it is also limited in its ability to give a deductively sound ground to ethics.']",[0]
"[""What method of voting does Norfolk Island use for it's Assembly?""]","['The Assembly consisted of nine seats, with electors casting nine equal votes, of which no more than two could be given to any individual candidate.']",[0]
['What modern country contains regions in which Plantagenet kings controlled large domains?'],"['At the end of the 12th century, Europe was divided into a multitude of city states and kingdoms.']",[0]
['What geographical portion of Connecticut is linked to New York via highway?'],"[""New York City also has an extensive web of expressways and parkways, which link the city's boroughs to each other as well as to northern New Jersey, Westchester County, Long Island, and southwestern Connecticut through various bridges and tunnels.""]",[1]
['About how many feet above sea level is Kathmandu?'],"['The average elevation is 1,400 metres (4,600 ft) above sea level.']",[1]
['Who commissioned the change of the typeface of The Times in 1931?'],"['The Times stayed with Times New Roman for 40 years, but new production techniques and the format change from broadsheet to tabloid in 2004 have caused the newspaper to switch font five times since 1972.']",[0]
['Who did colonists ask for help in returning runaway slaves?'],['European colonists created treaties with Indigenous American tribes requesting the return of any runaway slaves.'],[1]
['What was proclaimed the state religion under Theodosius I?'],"['I, Nicene Christianity became the official state religion of the Roman Empire.']",[1]
['How many clubs entered in 2005-06?'],"['In 2005–06 this increased to 674 entrants, in 2006–07 to 687, in 2007–08 to 731 clubs, and for the 2008–09 and 2009–10 competitions it reached 762.']",[1]
['Does a sassafras tree typically have a thin or thick sapwood layer?'],"['Thin sapwood is characteristic of such species as chestnut, black locust, mulberry, osage-orange, and sassafras, while in maple, ash, hickory, hackberry, beech, and pine, thick sapwood is the rule.']",[1]
['From when are the  first impressions of the visually displayed language ?'],['The earliest known inscriptions in the Burmese script date from the 11th century.'],[1]
['When was the Nanjing Railway Station originally constructed?'],['Nanjing Railway Station was first built in 1968.'],[1]
['Who annexed Armenia?'],"['With this annexation, the Treaty of Alexandropol was superseded by the Turkish-Soviet Treaty of Kars.']",[0]
['What nation provided the most legal immigrants to New York City in the Caribbean?'],"['Ecuador, Colombia, Guyana, Peru, and Brazil were the top source countries from South America for legal immigrants to the New York City region in 2013; the Dominican Republic, Jamaica, Haiti, and Trinidad and Tobago in the Caribbean; Egypt, Ghana, and Nigeria from Africa; and El Salvador, Honduras, and Guatemala in Central America.']",[1]
['What town is the Q Inn located in?'],['The Old 13th Cheshire Rifleman Corps Inn and the Q Inn.'],[0]
['What does the abbreviation STOIC stand for?'],"[""(formerly STOIC (Student Television of Imperial College)) is Imperial College Union's TV station, founded in 1969 and operated from a small TV studio in the Electrical Engineering block.""]",[1]
['Chinese troops attacked the UN forces when they crossed what river?'],['North Korean forces struck massively in the summer of 1950 and nearly drove the outnumbered US and ROK defenders into the sea.'],[0]
"['Along with Christians and Jews, what was a major non-Muslim religious group under the Umayyads?']","['During the Umayyad period, the majority of people living within the caliphate were not Muslim, but Christian, Jewish, Zoroastrian, or members of other small groups.']",[1]
['When was the new idea for the purchasing of eurozone bonds announced?'],"['On 4 September 2014, the bank went further by announcing it would buy bonds and other debt instruments primarily from banks in a bid to boost the availability of credit for businesses.']",[0]
['What country had a strong copper production in 1000 AD'],"[""Copper burial ornamentals from the 15th century have been uncovered, but the metal's commercial production did not start until the early 20th century.""]",[0]
['What did the Greeks offer to the Ottoman Empire that was a superb benefit ?'],['The roots of Greek success in the Ottoman Empire can be traced to the Greek tradition of education and commerce.'],[1]
['When did Clarkson win the crown?'],"['Clarkson was not initially thought of as a contender, but impressed the judges with some good performances in the final rounds, such as her performance of Aretha Franklin\'s ""Natural Woman"", and Betty Hutton\'s ""Stuff']",[0]
['What percentage of copper is used in industrial machinery?'],"['The major applications of copper are in electrical wires (60%), roofing and plumbing (20%) and industrial machinery (15%).']",[1]
['Where did Apollo have a temple in the agora?'],"['A temple was dedicated to Apollo Medicus at Rome, probably next to the temple of Bellona.']",[0]
['Which art museum does Notre Dame administer?'],"['It maintains a system of libraries, cultural venues, artistic and scientific museums, including Hesburgh Library and the Snite Museum of Art.']",[1]
['The route end was changed from Justin Herman plaza to what?'],"['The planned closing ceremony at Justin Herman Plaza was cancelled and instead, a ceremony was held at San Francisco International Airport, where the torch was to leave for Buenos Aires.']",[1]
['What term would be used when one said they produced perfect sound reproduction?'],['The term began to be used by some audio engineers and consumers through the 1930s and 1940s.'],[0]
['What is the most likely month for the James to flood Richmond?'],"['The James River reaches tidewater at Richmond where flooding may occur in every month of the year, most frequently in March and least in July.']",[1]
['WPXD channel 31 is an affliate of which TV network?'],['Community Television Network (CTN) is a city-provided cable television channel with production facilities open to city residents and nonprofit organizations.'],[0]
['What kind of births did the Christian Church fathers believe occurred in nature?'],"['Nature was widely believed to be unstable and capricious, with monstrous births from union between species, and spontaneous generation of life.']",[1]
['What else can a mom do to prevent diarrhea for her baby?'],['Breastfeeding for at least six months is also recommended as is vaccination against rotavirus.'],[1]
['Who led the Soviet rocket engineers'],['The Soviet rocket engineers were led by Sergei Korolev.'],[1]
['What areas have a higher rate of Christian observance?'],"['In Europe, there has been a general move away from religious observance and belief in Christian teachings and a move towards secularism.']",[0]
['What is the size of a Mini CD?'],"['Eighty-millimeter discs (""Mini CDs"") were originally designed for CD singles and can hold up to 24 minutes of music or 210 MiB of data but never became popular.[citation needed]']",[1]
"[""What is the Royal Institute of British Architects' street address?""]","['RIBA is based at 66 Portland Place, London—a 1930s Grade II']",[1]
"['Which magazine did Beyoncé pose for the cover, making her the first black female artist to do so?']",['She was nominated for Album of the Year but the award was won by Beck for his Morning Phase album.'],[0]
"['Who was appointed Supreme Commander of the SEAC in October, 1943?']",['In October 1943 Winston Churchill appointed Admiral Lord Louis Mountbatten as its Supreme Commander.'],[1]
['What re-emerged during the Katarista movement in the 1970s?'],"['While the National Revolutionary Movement government begun in 1952 discouraged self-identification as indigenous (reclassifying rural people as campesinos, or peasants), renewed ethnic and class militancy re-emerged in the Katarista movement beginning in the 1970s.']",[1]
"[""What percentage of Imperial's staff was classified as world leading in 2008?""]",['The 2008 Research Assessment Exercise returned 26% of the 1225 staff submitted as being world-leading (4*) and a further 47% as being internationally excellent (3*).'],[1]
['Rosemary  Goring connected Lee to whom?'],"['Eric Zorn of the Chicago Tribune praises Lee\'s ""rich use of language"" but writes that the central lesson is that ""courage isn\'t always flashy, isn\'t always enough, but is always in style"".']",[0]
['What do the Lombardic mandolins resemble more than modern mandolins?'],['These mandolins are closer to the mandolino or mandore than other modern mandolins.'],[1]
['What does Desfile de las Llamadas mean?'],"['Notable displays include ""Desfile de las Llamadas"" (""Parade of the Calls""), which is a grand united parade held on the south part of downtown, where it used to be a common ritual back in the early 20th century.']",[1]
['What god was introduced in Rome in 138 BC?'],"['In 206 BC the Sibylline books commended the introduction of cult to the aniconic Magna Mater (Great Mother) from Pessinus, installed on the Palatine in 191 BC.']",[0]
['What term does Diamond use to refer to Hayek?'],"['Diamond argued that: “The human mind, Hayek says, is not just limited in its ability to synthesize a vast array of concrete facts, it is also limited in its ability to give a deductively sound ground to ethics.']",[0]
['On what date did the Battle of Worth begin?'],"['The Battle of Wörth (also known as Fröschwiller or Reichshoffen) began when the two armies clashed again on 6 August near Wörth in the town of Fröschwiller, about 10 miles (16 km) from Wissembourg.']",[1]
['Which country besides Brazil does St. Barts import its labor force from?'],['It also attracts a labour force from Brazil and Portugal to meet the industry needs.'],[1]
['What is a less systematic example?'],"['However, in the 19th century these were often written via compound characters, pronounced disyllabically, such as 瓩 for 千瓦 or 糎 for 厘米 – some of these characters were also used in Japan, where they were pronounced with borrowed European readings instead.']",[0]
['What type of relationship do the clownfish and anemone have?'],"['The territorial fish protects the anemone from anemone-eating fish, and in turn the stinging tentacles of the anemone protect the clownfish from its predators.']",[0]
['What can Philosophy education be when we talk about the process?'],"['""The philosophy of education may be either the philosophy of the process of education or the philosophy of the discipline of education.']",[1]
"[""In what year did Greece's women's water polo team win the World Championship?""]","[""The Greece women's national water polo team have emerged as one of the leading powers in the world, becoming World Champions after their gold medal win against the hosts China at the 2011 World Championship.""]",[1]
['Which actor portrayed Marco Sciarra?'],"['In addition to the principal cast, Alessandro Cremona was cast as Marco Sciarra, Stephanie Sigman was cast as Estrella, and Detlef Bothe was cast as a villain for scenes shot in Austria.']",[1]
['What type of music comes from the popular Gelugpa school?'],"['Tibetan music often involves chanting in Tibetan or Sanskrit, as an integral part of the religion.']",[0]
['What has been part of the celebrations for many years?'],"['Customs originated in the onetime French colonial capitals of Mobile (now in Alabama), New Orleans (Louisiana) and Biloxi (Mississippi), all of which have celebrated for many years with street parades and masked balls.']",[1]
['What is different in a shifted code?'],"['The committee debated the possibility of a shift function (like in ITA2), which would allow more than 64 codes to be represented by a six-bit code.']",[0]
['What did the FlaK 39 have?'],['Some World War I guns were retained and some covert AA training started in the late 1920s.'],[0]
['Are standard traffic patterns right-handed or left-handed?'],"['Right-handed patterns do exist, usually because of obstacles such as a mountain, or to reduce noise for local residents.']",[0]
['Which class of people founded the madaris during the medieval period?'],"['During the rule of the Fatimid and Mamluk dynasties and their successor states in the medieval Middle East, many of the ruling elite founded madaris through a religious endowment known as the waqf.']",[1]
['How many finalists were there on season eight of American Idol?'],"['A new feature introduced was the ""Judges\' Save"", and Matt Giraud was saved from elimination at the top seven by the judges when he received the fewest votes.']",[0]
['From what part of England did Bede come?'],"['Monks were also the authors of new works, including history, theology, and other subjects, written by authors such as Bede (d. 735), a native of northern England who wrote in the late 7th and early 8th centuries.']",[1]
['What government office found high levels of formaldehyde in non-wrinkle clothing in 2008?'],"['A resin used for making non-wrinkle shirts releases formaldehyde, which could cause contact dermatitis for some people; no disclosure requirements exist, and in 2008 the U.S. Government Accountability Office tested formaldehyde in clothing and found that generally the highest levels were in non-wrinkle shirts and pants.']",[1]
"[""What was Lord Goring's garden known as?""]","[""The next owner was Lord Goring, who from 1633 extended Blake's house and developed much of today's garden, then known as Goring Great Garden.""]",[1]
['How many polytechnics are there in Singapore?'],"['Polytechnics offer three-year diploma courses in fields such as information technology, engineering subjects and other vocational fields, like psychology and nursing.']",[0]
['What is the effect of there no longer being a stigma on interracial marriage?'],"['After a lengthy period of formal racial segregation in the former Confederacy following the Reconstruction Era, and bans on interracial marriage in various parts of the country, more people are openly forming interracial unions.']",[1]
['How much does a Samba costume typically run an average tourist to buy?'],"['Blocos are small informal groups with a definite theme in their samba, usually satirizing the political situation.']",[0]
['Under which President was the Tenure of Office Act repealed?'],"['Grover Cleveland, the first Democratic President following Johnson, attempted to restore the power of his office.']",[1]
['During what notable Middle East conflict is it believed by some that Universities received influence from madrasas?'],"['Many scholars (including Makdisi) have argued that early medieval universities were influenced by the religious madrasahs in Al-Andalus, the Emirate of Sicily, and the Middle East (during the Crusades).']",[1]
['St. Barts is one of the what group of islands?'],"['A much bigger islet, Île Fourchue, lies on the north of the island, in the Saint-Barthélemy Channel.']",[0]
"[""Why is Isaac Hunter's Tavern popular?""]",['No known city or town existed previously on the chosen city site.'],[0]
['What is the pramanas for perception?'],"['Ancient and medieval Hindu texts identify six pramāṇas as correct means of accurate knowledge and truths: pratyakṣa (perception), anumāṇa (inference), upamāṇa (comparison and analogy), arthāpatti (postulation, derivation from circumstances), anupalabdi (non-perception, negative/cognitive proof) and śabda (word, testimony of past or present reliable experts)']",[1]
['Which non-profit non-governmental organization is located in Ann Arbor?'],"[""Pfizer, once the city's second largest employer, operated a large pharmaceutical research facility on the northeast side of Ann Arbor.""]",[0]
['What includes such languages as Sumerian and Akkadian?'],"['For example, ""Near Eastern Languages"" in the ancient sense includes such languages as Sumerian and Akkadian.']",[1]
"['Roger Bacon,Walter Burley and Blasius of Parma were from what century?']","['Although Lucretius argued for the existence of vacuum in the first century BC and Hero of Alexandria tried unsuccessfully to create an artificial vacuum in the first century AD, it was European scholars such as Roger Bacon, Blasius of Parma and Walter Burley in the 13th and 14th century who focused considerable attention on these issues.']",[1]
"[""What was Nicholas Lezard's description of post-punk?""]","['Nicholas Lezard described post-punk as ""a fusion of art and music"".']",[1]
['On what is agriculture almost completely dependent?'],"['The Fabaceae, or legume family, comes in second place.']",[0]
"[""What was Gaddafi's coup called?""]","['Gaddafi\'s Free Officers recognized this as their chance to overthrow the monarchy, initiating ""Operation Jerusalem"".']",[1]
['What form of attack was an effective measure of slowing Korean armor?'],['These drove against a ROK Army with few anti-tank weapons adequate to deal with the Soviet T-34s.'],[0]
['What peace keeping effort is the Canadian Military part of?'],"[""Canadian soldiers, sailors, and aviators came to be considered world-class professionals through conspicuous service during these conflicts and the country's integral participation in NATO during the Cold War, First Gulf War, Kosovo War, and in United Nations Peacekeeping operations, such as the Suez Crisis, Golan Heights, Cyprus, Croatia, Bosnia, Afghanistan, and Libya.""]",[1]
['What two companies use the AAC format for music files?'],"['Examples include CD copy-protection schemes, and mobile phones, such as phones from Sony Ericsson and Nokia, which play AAC files rather than WMA.']",[1]
"['According to Locke, the revolutions of the late 1700s and early 1800s were caused when what could not be resolved peacefully?']",['Clearly a governance philosophy where the king was never wrong was in direct conflict with one whereby citizens by natural law had to consent to the acts and rulings of their government.'],[0]
['Which nicknames were used to form the conservative and liberal elements?'],"['In the constituent legislature or convention, the conservative and liberal elements formed using the nicknames of Chirrines and Cuchas.']",[1]
['What was the focus of the Northern Renaissance?'],"['The Northern Renaissance, on the other hand, showed a decisive shift in focus from Aristoteleian natural philosophy to chemistry and the biological sciences (botany, anatomy, and medicine).']",[1]
['What date did North Carolina ratify the constitution?'],"['On November 21, 1789, North Carolina became the twelfth state to ratify the Constitution.']",[1]
"['How does the APG system of 1998, with its 2003 and 2009 revisions, treat flowering plants?']","['The Reveal system treated flowering plants as subdivision Magnoliophytina (Frohne & U. Jensen ex Reveal, Phytologia 79: 70 1996), but later split it to Magnoliopsida, Liliopsida, and Rosopsida.']",[0]
['The importance of what military arm increased during the Carolingian era?'],"['The importance of infantry and light cavalry began to decline during the early Carolingian period, with a growing dominance of elite heavy cavalry.']",[1]
['Who did CinemaScore ask for input on the film?'],"['Audiences polled by CinemaScore gave the film an average grade of ""A−"" on an A+ to F scale.']",[1]
['Why did Bell labs create their new type of capacitor?'],"['"" Solid electrolyte tantalum capacitors were invented by Bell Laboratories in the early 1950s as a miniaturized and more reliable low-voltage support capacitor to complement their newly invented transistor.']",[1]
['Programs that convert assembly language into machine language are called what?'],"[""These mnemonics are collectively known as a computer's assembly language.""]",[0]
"[""In classical times, what was Apollo's strong function in popular religion?""]","['In classical times, his strong function in popular religion was to keep away evil, and was therefore called ""apotropaios"" (ἀποτρέπω, ""divert"", ""deter"", ""avert"") and ""alexikakos"" (from v. ἀλέξω + n. κακόν, ""defend from evil"").']",[1]
"['Whose duties are defined as ""support on Middle Eastern and North African countries?""']","['Its duties are defined as ""support on Middle Eastern and North African countries, as well as on the South Asian nations of India, Pakistan, and Afghanistan.""']",[0]
['What year did The New York Times start?'],"['The Times is the first newspaper to have borne that name, lending it to numerous other papers around the world, including The Times of India (founded in 1838), The Straits Times (Singapore) (1845), The New York Times (1851), The Irish Times (1859), Le Temps (France) (1861-1942), the Cape Times (South Africa) (1872), the Los Angeles Times (1881), The Seattle Times (1891), The Manila Times (1898), The Daily Times (Malawi) (1900), El Tiempo (Colombia) (1911), The Canberra Times (1926), and The Times (Malta) (1935).']",[1]
['Who was Alais?'],"[""Alais made the trip over the Alps and joined Henry II's court, but she died before marrying John, which left the prince once again without an inheritance.""]",[0]
['How many clubs have won the fa cup as part of a league cup double?'],"['Seven clubs have won the FA Cup as part of a League and Cup double, namely Preston North End (1889), Aston Villa (1897), Tottenham Hotspur (1961), Arsenal (1971, 1998, 2002), Liverpool (1986), Manchester United (1994, 1996, 1999) and Chelsea (2010).']",[1]
['What did the second Famicom controller have as a unique feature?'],"['The second controller lacked the START and SELECT buttons, but featured a small microphone.']",[1]
['To what does congress attempt to limit executive officials?'],"['Congress often writes legislation to restrain executive officials to the performance of their duties, as laid out by the laws Congress passes.']",[1]
['What treaty tries to set standards for worker safety and rights?'],"['Although many countries recognize treaties like the International Labor Organization, which attempt to set standards for worker safety and rights, many countries have made exceptions to certain parts of the treaties or failed to thoroughly enforce them.']",[1]
['What were the roots of the modern Pentecostal movement?'],['A noteworthy development in 20th-century Protestant Christianity was the rise of the modern Pentecostal movement.'],[0]
['In which work did he refer to Constantius as a precursor of the Antichrist?'],"['During this period, Athanasius completed his work Four Orations against the Arians and defended his own recent conduct in the Apology to Constantius and Apology for His Flight.']",[0]
['While Anson led the Chicago cubs how many National League pennants did they win?'],"['In all, the Anson-led Chicago Base Ball Club won six National League pennants between 1876 and 1886.']",[1]
['Who committed the Oklahoma City Bombing?'],"['The two men were convicted of the bombing: McVeigh was sentenced to death and executed by the federal government on June 11, 2001; his partner Nichols is serving a sentence of life in prison without the possibility of parole.']",[0]
['What type of subjects did the universities of northern Europe focus on?'],"['The university culture developed differently in northern Europe than it did in the south, although the northern (primarily Germany, France and Great Britain) and southern universities (primarily Italy) did have many elements in common.']",[0]
['For what reason are the City of London and Greater London considered to be counties?'],"['Within London, both the City of London and the City of Westminster have city status and both the City of London and the remainder of Greater London are counties for the purposes of lieutenancies.']",[1]
['What is the average elevation in the west Piedmont region?'],"['The Piedmont ranges from about 300 to 400 feet (91 to 122 m) in elevation in the east to over 1,000 feet (300 m) in the west.']",[1]
['True aspirated consonants are considered what?'],"[""They have been documented in Kelabit Taa, and the Kx'a languages.""]",[0]
"['What new capital was founded in 1650, lower Egypt?']",['The Hyksos invaders took over much of Lower Egypt around 1650 BC and founded a new capital at Avaris.'],[1]
['What has the concept of workplace diversity caused employers to do?'],['Workplace diversity has become a business management concept in which employers actively seek to promote an inclusive workplace.'],[1]
"['In the 2006 gubernatorial election, who did Schwarzenegger run against?']","['Schwarzenegger ran for re-election against Democrat Phil Angelides, the California State Treasurer, in the 2006 elections, held on November 7, 2006.']",[1]
"[""Which countries were the focus of Huizinga's research?""]","['To Huizinga, whose research focused on France and the Low Countries rather than Italy, despair and decline were the main themes, not rebirth.']",[1]
"['In Old English, noun endings vary on what basis?']","[""The only remnants of this system in Modern English are in the forms of a few pronouns (such as I/me/mine, she/her, who/whom/whose) and in the possessive ending -'s, which derives from the old (masculine and neuter) genitive ending -es.""]",[0]
['How long was the state of the Soviet regime unrecognized by other countries?'],"['The Soviet regime first came to power on November 7, 1917, immediately after the Russian Provisional Government, which governed the Russian Republic, was overthrown in the October Revolution.']",[0]
['How is behavioral autonomy defined?'],"[""Behavioral autonomy encompasses an adolescent's developing ability to regulate his or her own behavior, to act on personal decisions, and to self-govern.""]",[1]
['Israel has a history of providing what?'],"[""Israel's humanitarian efforts officially began in 1958, with the establishment of MASHAV, the Israeli Ministry of Foreign Affairs Agency for International Development Cooperation.""]",[0]
['When was the British East Company given the right to collect revenue?'],['The development of New Imperialism saw the conquest of nearly all eastern hemisphere territories by colonial powers.'],[0]
['Who believes that the North Koreans only appeared to fail to effective execute their withdrawal plan?'],"[""Historian Bruce Cumings argues, however, the KPA's rapid withdrawal was strategic, with troops melting into the mountains from where they could launch guerrilla raids on the UN forces spread out on the coasts.""]",[1]
['What undergraduate satirical magazine was founded in 2009?'],"['North by Northwestern is an online undergraduate magazine, having been established in September 2006 by students at the Medill School of Journalism.']",[0]
['What four topics are required in an Endangered Species Recovery Plan?'],"['The FWS has a policy specifying completion within three years of the species being listed, but the average time to completion is approximately six years.']",[0]
['What are the Neapolitan mandolin made of?'],['European roundbacks commonly use a 13-inch scale instead of the 13.876 common on archtop Mandolins.'],[0]
"['Who became president on June 12, 1991?']","['On June 12, 1991, Boris Yeltsin was elected the first President.']",[1]
['What nickname prompted a return to the canon on the club crest?'],"[""These can sometimes be mistaken for chimneys, but the presence of a carved lion's head and a cascabel on each are clear indicators that they are cannon.""]",[0]
"['Aristotle defined time as ""number of movement in respect of the before and after"" in which book?']","['Plato, in the Timaeus, identified time with the period of motion of the heavenly bodies.']",[0]
['Does ease of reading correlate to accuracy in relation to the original text?'],"['They proposed nine critical rules, including a version of Bengel\'s rule, ""The reading is less likely to be original that shows a disposition to smooth away difficulties.']",[0]
"['What combines elements of ballet, gymnastics, dance, and apparatus manipulation?']","['This is a sport that combines elements of ballet, gymnastics, dance, and apparatus manipulation.']",[0]
['How many national parks does Hyderabad have?'],"['Hyderabad has three national parks (Mrugavani National Park, Mahavir Harina Vanasthali National Park and Kasu Brahmananda Reddy National Park), and the Manjira Wildlife Sanctuary is about 50 km (31 mi) from the city.']",[1]
['What new stations were added to the Glounthaune to Midleton line?'],"['In July 2009 the Glounthaune to Midleton line was reopened, with new stations at Carrigtwohill and Midleton (with future stations planned for Kilbarry, Monard, Carrigtwohill West and Blarney).']",[1]
['What was the first year the Alexander Graham Bell Medal was given out?'],['The bel (B) and the smaller decibel (dB) are units of measurement of sound intensity invented by Bell Labs and named after him.'],[0]
['During which conflict was I-94 built?'],['A portion was known as the Willow Run Expressway.'],[0]
"[""How much a  Myanmar's boundaries are encompassed by beachfront lands?""]","[""One-third of Myanmar's total perimeter of 1,930 km (1,200 miles) forms an uninterrupted coastline along the Bay of Bengal and the Andaman Sea.""]",[1]
['For what area are a new boathouse and dock being planned?'],"['A new boathouse and dock is planned for New Haven Harbor, and the linear park Farmington Canal Trail is set to extend into downtown New Haven within the coming year.']",[1]
['What is the time of lowest temperature for evening type young adults?'],"['This minimum occurred at approximately the middle of the eight hour sleep period for morning types, but closer to waking in evening types.']",[0]
['How many seats did Labour win in 2010?'],"['The Conservatives with 36.5% of the vote won the largest number of seats (307), but no party had an overall majority, meaning that Labour could still remain in power if they managed to form a coalition with at least one smaller party.']",[0]
['What type of engine did GE bring to market as part of its Ecoimagination project?'],['GE has said that it will invest $1.4 billion in clean technology research and development in 2008 as part of its Ecomagination initiative.'],[0]
['What idea did Sigmund Freud bring to the table?'],['Innate bisexuality is an idea introduced by Sigmund Freud.'],[1]
['An area of 187th Street serves as the main shopping district for which neighborhood?'],['The street is interrupted by a long set of stairs east of Fort Washington Avenue leading to the Broadway valley.'],[0]
['Modern dog breeds are what type of classification which is maintained by modern kennel clubs?'],['Modern dog breeds are non-scientific classifications of dogs kept by modern kennel clubs.'],[1]
