text,text_pair,label
['What is the weather type of Mallee and upper Wimmera?'],"[""The Mallee and upper Wimmera are Victoria's warmest regions with hot winds blowing from nearby semi-deserts.""]",[1]
"['Where was American Broadcasting-Paramount Theatres, Inc headquartered after the merger?']","['The merged company, renamed American Broadcasting-Paramount Theatres, Inc. and headquartered in the Paramount Building at 1501 Broadway in Manhattan, owned six AM and several FM radio stations, five television stations and 644 cinemas in 300 U.S. cities.']",[1]
['How did Tesla attend the university?'],"['Tesla did, however, attend lectures at the university, although, as an auditor, he did not receive grades for the courses.']",[1]
['What is another name for teaching within the family?'],['Formal teaching may be carried out by paid professionals.'],[0]
"[""Who succeeded Dick Clark on ABC's New Year's broadcasts?""]","[""Since 1974, ABC has generally aired Dick Clark's New Year's Rockin' Eve on New Year's Eve (hosted first by its creator Dick Clark, and later by his successor Ryan Seacrest); the only exception was in 1999, when ABC put it on a one-year hiatus to provide coverage of the international millennium festivities, though Clark's traditional countdown from Times Square was still featured within the coverage.""]",[1]
['What was the one linear HD channel Virgin Media carried from November 2006 to July 2009?'],"['Virgin Media has claimed that other HD channels were ""locked up"" or otherwise withheld from their platform, although Virgin Media did in fact have an option to carry Channel 4 HD in the future.']",[0]
"['Since students do not pay tuition, what do they have to pay for schooling in Victoria?']","['Public schools, also known as state or government schools, are funded and run directly by the Victoria Department of Education .']",[0]
['Who designed the Sage Gateshead music center?'],"['As a tourist promotion, Newcastle and Gateshead have linked together under the banner ""NewcastleGateshead"", to spearhead the regeneration of the North-East.']",[0]
['When did Genghis Khan become Great Khan?'],['Genghis Khan united the Mongol and Turkic tribes of the steppes and became Great Khan in 1206.'],[1]
['Which new subdivision of ABC films produced programming for U.S. syndication?'],"[""In 1972, the new rules resulted in the company's decision to split ABC Films into two separate companies: the existing Worldvision Enterprises, which would produce and distribute programming for U.S. syndication, and ABC Circle Films as a production unit.""]",[1]
['Who had a 12-yard rush on this drive?'],"[""A 16-yard reception by Devin Funchess and a 12-yard run by Stewart then set up Gano's 39-yard field goal, cutting the Panthers deficit to one score at 16–10.""]",[1]
['The French church in Portarlington was built when?'],"['A French church in Portarlington dates back to 1696, and was built to serve the significant new Huguenot community in the town.']",[1]
['What is another term for rotors?'],"['Therefore, a reversing stage or gearbox is usually required where power is required in the opposite direction.[citation needed]']",[0]
"[""Where is Genghis Khan's presumed to have been delivered?""]","['After he died, his body was returned to Mongolia and presumably to his birthplace in Khentii Aimag, where many assume he is buried somewhere close to the Onon River and the Burkhan Khaldun mountain (part of the Kentii mountain range).']",[1]
['What is the famous rock called that the Rhine flows around?'],"['Near Sankt Goarshausen, the Rhine flows around the famous rock Lorelei.']",[1]
['What workshop helped with the creation of the Doctor Who theme?'],"['New techniques were invented to allow mixing of the music, as this was before the era of multitrack tape machines.']",[0]
['What sea were Ctenophores accidently introduced?'],"['Ctenophores may be abundant during the summer months in some coastal locations, but in other places they are uncommon and difficult to find.']",[0]
['Who was responsible for the glass balustrade on the staircase and mezzanine in the main gallery?'],"['The main gallery was redesigned in 1994, the glass balustrade on the staircase and mezzanine are the work of Danny Lane, the gallery covering contemporary glass opened in 2004 and the sacred silver and stained-glass gallery in 2005.']",[1]
"['Upon hearing the final product, what was the creator quoted as saying?']","['New techniques were invented to allow mixing of the music, as this was before the era of multitrack tape machines.']",[0]
['The Social Chapter is a chapter of what treaty?'],['The Social Chapter is a chapter of the 1997 Treaty of Amsterdam covering social policy issues in European Union law.'],[1]
['What was the average family size?'],['The average household size was 3.07.'],[0]
['Who designed the golf course located at the Sunnyside Country Club?'],"['Although parts of Sunnyside are within the City of Fresno, much of the neighborhood is a ""county island"" within Fresno County.']",[0]
"['The entrepreneurs Josiah Wedgwood, Matthew Boulton and Eleanor Coade were influenced by what manufacturing process developed during the Industrial Revolution?']","['As the Industrial Revolution took hold, the growth of mass production produced entrepreneurs such as Josiah Wedgwood, Matthew Boulton and Eleanor Coade.']",[1]
['Where was the disease spreading between 1348 and 1350?'],"['From Italy, the disease spread northwest across Europe, striking France, Spain, Portugal and England by June 1348, then turned and spread east through Germany and Scandinavia from 1348 to 1350.']",[1]
"[""What  former administrative building was used for the MSP's offices?""]","[""The former administrative building of Lothian Regional Council on George IV Bridge was used for the MSP's offices.""]",[1]
['In what form are most hospital medications?'],"['Hospital pharmacies usually stock a larger range of medications, including more specialized medications, than would be feasible in the community setting.']",[0]
"[""What was Genghis Khan's tribes burial custom?""]","['The Genghis Khan Mausoleum, constructed many years after his death, is his memorial, but not his burial site.']",[0]
['What do statements from the PO and member in charge of the bill also indicate?'],['Statements from the Presiding Officer and the member in charge of the bill are also lodged indicating whether the bill is within the legislative competence of the Parliament.'],[1]
['What is the largest city the Rhine runs through?'],"['Rhein, French: le Rhin, Dutch: Rijn) is a European river that begins in the Swiss canton of Graubünden in the southeastern Swiss Alps, forms part of the Swiss-Austrian, Swiss-Liechtenstein border, Swiss-German and then the Franco-German border, then flows through the Rhineland and eventually empties into the North Sea in the Netherlands.']",[0]
"[""What cable provider did ABC reach an agreement with in 1993 to carry it's owned-and-operated stations in ABC O&O markets?""]","[""That same year, Capital Cities/ABC purchased the French animation studio DIC Entertainment; it also signed an agreement with Time Warner Cable to carry its owned-and-operated television stations on the provider's systems in ABC O&O markets.""]",[1]
['What year did the university team up with Shimer College?'],"['In 1896, the university affiliated with Shimer College in Mount Carroll, Illinois.']",[1]
['Scottish or Irish describe the type of what people in Newcastle have?'],['Many people in the city have Scottish or Irish ancestors.'],[1]
['From what pad was Apollo 5 launched from?'],"['The ascent engine was fired in abort mode, known as a ""fire-in-the-hole"" test, where it was lit simultaneously with jettison of the descent stage.']",[0]
['How many homes did the Alta Vista Tract have five years after Billings & Meyering acquired it?'],['A mere half decade later the tract had 267 homes.'],[1]
['What voyager said that Mombasa was a great harbour and moored small crafts and great ships?'],"['By the 15th-century, Portuguese voyager Duarte Barbosa claimed that ""Mombasa is a place of great traffic and has a good harbour in which there are always moored small craft of many kinds and also great ships, both of which are bound from Sofala and others which come from Cambay and Melinde and others which sail to the island of Zanzibar.""']",[1]
['What was added to the the church of St. Andrew in 1726?'],"['This older church would have been one of several churches along the River Tyne dedicated to St Andrew, including the Priory church at Hexham.']",[0]
['What country did ABC expand in to in the mid-1960s?'],"[""The first attempts to internationalize the ABC television network date back to the 1950s, after Leonard Goldenson, following the United Paramount Theatres model, tried to use on ABC the same strategies he had made in expanding UPT's theater operation to the international market.""]",[0]
['What titles are the President given?'],"['The President is both the head of state and head of government, and of a multi-party system.']",[1]
['What difficulties was Shirly having?'],"[""Shirley's efforts to fortify Oswego were bogged down in logistical difficulties, exacerbated by Shirley's inexperience in managing large expeditions.""]",[1]
['When did the Venetians take total control of Cyprus?'],"['It was only in 1489 that the Venetians acquired full control of the island, which remained a Christian stronghold until the fall of Famagusta in 1571.']",[1]
['When was the Skylab launched?'],"[""Skylab's last crew departed the station on February 8, 1974, and the station itself re-entered the atmosphere in 1979, by which time it had become the oldest operational Apollo-Saturn component.""]",[0]
['What tribe did Toghrul lead?'],"['Temüjin turned to Toghrul for support, and in response, Toghrul offered his vassal 20,000 of his Keraite warriors and suggested that he also involve his childhood friend Jamukha, who had himself become Khan (ruler) of his own tribe, the Jadaran.']",[0]
['What basin was formed when the Andes Mountains rose?'],"['As the Andes Mountains rose, however, a large basin was created that enclosed a lake; now known as the Solimões Basin.']",[1]
['What tool do stratigraphers use to see their data in three dimensions?'],"['Geophysical data and well logs can be combined to produce a better view of the subsurface, and stratigraphers often use computer programs to do this in three dimensions.']",[1]
['When did Tesla claim to have built the weapon?'],"['Only a little time will pass before I can give it to the world.""']",[0]
['Which amino acids contain sulfur?'],"['Cysteine is made in the chloroplast (the proplastid too) but it is also synthesized in the cytosol and mitochondria, probably because it has trouble crossing membranes to get to where it is needed.']",[0]
['What US war has a large amount of Civil Disobedients?'],"['During the Vietnam War era, the Chicago Eight used a political defense, while Benjamin Spock used a technical defense.']",[1]
"[""What is the Daleks' main weakness?""]","['Their main weakness is their eyestalk; attacks upon them using various weapons can blind a Dalek, making it go mad.']",[1]
"['By the opening of the 2008 General Conference, what was the total UMC membership in the U.S.?']","['By the opening of the 2008 General Conference, total UMC membership was estimated at 11.4 million, with about 7.9 million in the U.S. and 3.5 million overseas.']",[1]
['Which team won Super Bowl 50.'],['Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season.'],[0]
['What Doctor Who episode won a Hugo Award in 2010?'],['Doctor Who star Matt Smith won Best Actor in the 2012 National Television awards alongside Karen Gillan who won Best Actress.'],[0]
['What do ctenophores have that no other animals have?'],"['Ctenophores form an animal phylum that is more complex than sponges, about as complex as cnidarians (jellyfish, sea anemones, etc.), and less complex than bilaterians (which include almost all other animals).']",[0]
['How many meals a day do normal Kenyans eat?'],"['Ugali with vegetables, sour milk, meat, fish or any other stew is generally eaten by much of the population for lunch or supper.']",[0]
['Who was exempt from the meritocratic principles of the Mongol Empire?'],['The exception was the role of Genghis Khan and his family.'],[1]
['When did the black death technically subside?'],"['An outbreak in 1471 took as much as 10–15% of the population, while the death rate of the plague of 1479–80 could have been as high as 20%.']",[0]
['When was REM sleep discovered?'],['REM sleep was discovered at the university in 1953 by Nathaniel Kleitman and Eugene Aserinsky.'],[1]
['What are the two simple word responses to a decision problem?'],"['A decision problem is a special type of computational problem whose answer is either yes or no, or alternately either 1 or 0.']",[1]
['What character in the play portrays civil disobedience?'],['She gives a stirring speech in which she tells him that she must obey her conscience rather than human law.'],[0]
['What player played in the Super Bowl after breaking his arm two weeks before?'],"['McManus made all four of his field goals, making him perfect on all 11 attempts during the post-season.']",[0]
['Who did BSkyB team up with because it was not part of the consortium?'],"[""While BSkyB had been excluded from being a part of the ONdigital consortium, thereby making them a competitor by default, BSkyB was able to join ITV Digital's free-to-air replacement, Freeview, in which it holds an equal stake with the BBC, ITV, Channel 4 and National Grid Wireless.""]",[1]
"[""How did Natives in Logstown take Celeron's information?""]","[""When Céloron's expedition arrived at Logstown, the Native Americans in the area informed Céloron that they owned the Ohio Country and that they would trade with the British regardless of the French.""]",[1]
['Who was the famous Huguenot theologian and writer in London?'],"['Andrew Lortie (born André Lortie), a leading Huguenot theologian and writer who led the exiled community in London, became known for articulating their criticism of the Pope and the doctrine of transubstantiation during Mass.']",[1]
['What year did Robert J. Shiller win an Economics Nobel prize?'],['2013 Economics Nobel prize winner Robert J. Shiller said that rising inequality in the United States and elsewhere is the most important problem.'],[1]
['Who leads the Student Government?'],['Student Government is made up of graduate and undergraduate students elected to represent members from their respective academic unit.'],[0]
['What two fields of theoretical computer science closely mirror computational complexity theory?'],"['In turn, imposing restrictions on the available resources is what distinguishes computational complexity from computability theory: the latter theory asks what kind of problems can, in principle, be solved algorithmically.']",[0]
['What was the resolution of the cameras used in the EyeVision 360 system?'],"['(An earlier version of EyeVision was last used in Super Bowl XXXV; for Super Bowl 50, the cameras were upgraded to 5K resolution.)']",[1]
['Why was CBS unable to broadcast the coronation of Queen Elizabeth II?'],"[""The first attempts to internationalize the ABC television network date back to the 1950s, after Leonard Goldenson, following the United Paramount Theatres model, tried to use on ABC the same strategies he had made in expanding UPT's theater operation to the international market.""]",[0]
['Why do these defections occur?'],"['The Kenyan Ministry of Sports has tried to stop the defections, but they have continued anyway, with Bernard Lagat the latest, choosing to represent the United States.']",[0]
['Jenggis is the adjectival form of what word?'],"['It is likely that the 13th century Mongolian pronunciation would have closely matched ""Chinggis"".']",[0]
['What was the name of the set top box manufacturer that BSkyB was having issues with?'],"['Prior to its launch, BSkyB claimed that 40,000 people had registered to receive the HD service.']",[0]
"['In addition to teaching within the family, where else is informal teaching done?']",['Formal teaching may be carried out by paid professionals.'],[0]
['What does the Rhine merge with outside of Germany?'],"['Two thirds of the water flow volume of the Rhine flows farther west, through the Waal and then, via the Merwede and Nieuwe Merwede (De Biesbosch), merging with the Meuse, through the Hollands Diep and Haringvliet estuaries, into the North Sea.']",[1]
"[""How many homes had BSkyB's direct-to-home satellite service available to them in 2010?""]","[""The target was first announced in August 2004, since then an additional 2.4m customers had subscribed to BSkyB's direct-to-home service.""]",[0]
['How many acres does the V&A cover?'],"['Overall, it is one of the largest museums in the world.']",[0]
['When was a third visit to Mnafeld scheduled?'],"['Luther journeyed to Mansfeld twice in late 1545 to participate in the negotiations for a settlement, and a third visit was needed in early 1546 for their completion.']",[1]
['When was the Masovian Duchy reincorporated into the Polish Crown?'],"['In the beginning of the 14th century it became one of the seats of the Dukes of Masovia, becoming the official capital of Masovian Duchy in 1413.']",[0]
"[""Which of Genghis Khan's descendants pushed the Mamluks out of Palestine?""]","[""His descendant Hulagu Khan destroyed much of Iran's northern part and sacked Baghdad although his forces were halted by the Mamluks of Egypt, but Hulagu's descendant Ghazan Khan would return to beat the Egyptian Mamluks right out of Levant, Palestine and even Gaza.""]",[1]
['Who did Carolina beat in the divisional round?'],"['The Panthers beat the Seattle Seahawks in the divisional round, running up a 31–0 halftime lead and then holding off a furious second half comeback attempt to win 31–24, avenging their elimination from a year earlier.']",[1]
['Who are committees comprised of?'],"[""Mandatory Committees are committees which are set down under the Scottish Parliament's standing orders, which govern their remits and proceedings.""]",[0]
['How did the 2001 IPCC report compare to reality on sea levels?'],"[""On 1 February 2007, the eve of the publication of IPCC's major report on climate, a study was published suggesting that temperatures and sea levels have been rising at or above the maximum rates proposed during the last IPCC report in 2001.""]",[0]
['What does the outside of the Tardis resemble?'],"['The programme depicts the adventures of the Doctor, a Time Lord—a space and time-travelling humanoid alien.']",[0]
['What date were the top two stadium choices for Super Bowl 50 announced?'],"['The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010.']",[0]
['What genre of music is Lindisfarne classified as?'],['Lindisfarne are a folk-rock group with a strong Tyneside connection.'],[1]
['What is the source of oxygen production through electrocatalytic means?'],"['Contrary to popular belief, the 2:1 ratio observed in the DC electrolysis of acidified water does not prove that the empirical formula of water is H2O unless certain assumptions are made about the molecular formulae of hydrogen and oxygen themselves.']",[0]
['Approximately how many old masters works are included in the V&A collection?'],"['Modern British artists represented in the collection include: Paul Nash, Percy Wyndham Lewis, Eric Gill, Stanley Spencer, John Piper, Graham Sutherland, Lucian Freud and David Hockney.']",[0]
['Who did the army siege belong to?'],"['The Genoese traders fled, taking the plague by ship into Sicily and the south of Europe, whence it spread north.']",[0]
['What type of housing was erected in Warsaw as part of the Bricks for Warsaw process?'],"[""The city resumed its role as the capital of Poland and the country's centre of political and economic life.""]",[0]
['In what conditions were forces first measured historically?'],"['Historically, forces were first quantitatively investigated in conditions of static equilibrium where several forces canceled each other out.']",[1]
['When was Manning picked #1 in the NFL Draft?'],"['Manning was the #1 selection of the 1998 NFL draft, while Newton was picked first in 2011.']",[1]
['In what year was a set of significant rule changes introduced including the forward pass?'],['Camp would instead support revolutionary new rules for the 1906 season.'],[1]
['Who formed the government in Kenya?'],"['In this way, Kenya became an independent country under the Kenya Independence Act 1963 of the United Kingdom.']",[0]
['What additional benefits are there to surrounding community of expansion?'],"[""Plans also call for sinking part of Storrow Drive (at Harvard's expense) for replacement with park land and pedestrian access to the Charles River, as well as the construction of bike paths, and buildings throughout the Allston campus.""]",[0]
['What is a major importance of Southern California in relation to California and the United States?'],"[""Southern California, often abbreviated SoCal, is a geographic and cultural region that generally comprises California's southernmost 10 counties.""]",[0]
"['Along with mills and mines, in what industrial locations did steam drive machines?']","['Steam engines can be said to have been the moving force behind the Industrial Revolution and saw widespread commercial use driving machinery in factories, mills and mines; powering pumping stations; and propelling transport appliances such as railway locomotives, ships, steamboats and road vehicles.']",[1]
['Ctenophores are less complex than what other group?'],"['Ctenophores form an animal phylum that is more complex than sponges, about as complex as cnidarians (jellyfish, sea anemones, etc.), and less complex than bilaterians (which include almost all other animals).']",[1]
"['To whom did Toghrul refuse to give his daughter in marriage, angering Temüjin?']","[""One of the later ruptures between Toghrul and Temüjin was Toghrul's refusal to give his daughter in marriage to Jochi, the eldest son of Temüjin, a sign of disrespect in the Mongolian culture.""]",[1]
['The reasons for the las two counties to be added are based on what?'],"['The more extensive 10-county definition, including Kern and San Luis Obispo counties, is also used based on historical political divisions.']",[1]
['How many lead authors does an IPCC report chapter have?'],"['A chapter typically has two ""coordinating lead authors"", ten to fifteen ""lead authors"", and a somewhat larger number of ""contributing authors"".']",[1]
['Healing services involve the laying on of hands and what else?'],"['Some clergy offer healing services, while exorcism is an occasional practice by some clergy in The United Methodist Church in Africa.']",[0]
"['Other than Point Conception, what landmark is used in the other definition of southern California?']",['Another definition for southern California uses Point Conception and the Tehachapi Mountains as the northern boundary.'],[1]
['What two Denver players ranked at 5 percent for sacks?'],"['Linebacker Brandon Marshall led the team in total tackles with 109, while Danny Trevathan ranked second with 102.']",[0]
['What scripture did Luther use to back up his opinion that churchmen were not infallible?'],"['Luther made certain concessions to the Saxon, who was a relative of the Elector, and promised to remain silent if his opponents did.']",[0]
['What surrounds Plastoglobuli?'],"['Plastoglobuli are found in all chloroplasts, but become more common when the chloroplast is under oxidative stress, or when it ages and transitions into a gerontoplast.']",[0]
['What is the last name of the player who finally recovered the ball Newton lost in the fourth quarter?'],"[""Meanwhile, Denver's offense was kept out of the end zone for three plays, but a holding penalty on cornerback Josh Norman gave the Broncos a new set of downs.""]",[0]
['How was the population of mnemiopsis in The black Sea and the Sea of Azov brought under control?'],"['On the other hand, in the late 1980s the Western Atlantic ctenophore Mnemiopsis leidyi was accidentally introduced into the Black Sea and Sea of Azov via the ballast tanks of ships, and has been blamed for causing sharp drops in fish catches by eating both fish larvae and small crustaceans that would otherwise feed the adult fish.']",[0]
['Who is responsible for education in the country of Australia?'],['Education in Australia is primarily the responsibility of the individual states and territories.'],[1]
['What style were the mass constructed residential blocks designed in?'],"['Mass residential blocks were erected, with basic design typical of Eastern bloc countries.']",[1]
['What is one condition that an element p of R must satisfy in order to be considered a prime element?'],"['In the ring Z of integers, the set of prime elements equals the set of irreducible elements, which is']",[0]
['In which direction does the west side of Fresno neighborhood lie to the 99 freeway?'],"['The neighborhood lies southwest of the 99 freeway (which divides it from Downtown Fresno), west of the 41 freeway and south of Nielsen Ave (or the newly constructed 180 Freeway), and extends to the city limits to the west and south.']",[1]
['In what body of water is the Harvard - Yale Regatta held?'],['The Harvard crew is typically considered to be one of the top teams in the country in rowing.'],[0]
['In what geographical portion of Wales is Abercynon located?'],['Trevithick visited the Newcastle area later in 1804 and the colliery railways in north-east England became the leading centre for experimentation and development of steam locomotives.'],[0]
"[""Which Apollo was the first testing of the LM, unmanned, in Earth's orbit?""]","['The ascent engine was fired in abort mode, known as a ""fire-in-the-hole"" test, where it was lit simultaneously with jettison of the descent stage.']",[0]
['Who did Warsaw serve as the seat for in 1529?'],"['In 1529, Warsaw for the first time became the seat of the General Sejm, permanent from 1569.']",[1]
"['By the opening of the 2008 General Conference, what was the total UMC membership in the U.S.?']","['Given current trends in the UMC—with overseas churches growing, especially in Africa, and U.S. churches collectively losing about 1,000 members a week—it has been estimated that Africans will make up at least 30% of the delegates at the 2012 General Conference, and it is also possible that 40% of the delegates will be from outside the U.S. One Congolese bishop has estimated that typical Sunday attendance of the UMC is higher in his country than in the entire United States.']",[0]
['Which department sponsors the Victoria and Albert Museum?'],"['The museum is a non-departmental public body sponsored by the Department for Culture, Media and Sport.']",[1]
"[""Where did Temüjin hide during his escape from the Tayichi'ud?""]","[""The Tayichi'ud enslaved Temüjin (reportedly with a cangue, a sort of portable stocks), but with the help of a sympathetic guard, the father of Chilaun (who later became a general of Genghis Khan), he was able to escape from the ger (yurt) in the middle of the night by hiding in a river crevice.[citation needed]""]",[1]
"[""How is Newport's airport connected to the city?""]",['It is connected to the city via the Metro Light Rail system and a journey into Newcastle city centre takes approximately 20 minutes.'],[1]
['What fields of study were advanced during the Yuan?'],"['Advances were realized in the fields of travel literature, cartography, geography, and scientific education.']",[1]
['What kind of experiments of rock deformation do structural geologists perform?'],['They also plot and combine measurements of geological structures in order to better understand the orientations of faults and folds in order to reconstruct the history of rock deformation in the area.'],[0]
['What type of surnames is their a strong presence of?'],"['There is a strong presence of Border Reiver surnames, such as Armstrong, Charlton, Elliot, Johnstone, Kerr, Hall, Nixon, Little and Robson.']",[1]
['How many seasons did the original Doctor Who run?'],"['Doctor Who originally ran for 26 seasons on BBC One, from 23 November 1963 until 6 December 1989.']",[1]
['Who is the museum named for?'],['It was founded in 1852 and named after Queen Victoria and Prince Albert.'],[1]
"['Along with mills and mines, in what industrial locations did steam drive machines?']","['There have at one time or another been steam-powered farm tractors, motorcycles (without much success) and even automobiles as the Stanley Steamer.']",[0]
['Which British sculptor and a leading member of the New Sculpture movement is represented in the the V&A collection?'],"[""A sample of some of these sculptors' work is on display in the British Galleries.""]",[0]
['Why were the initial suggestions for a devolved parliament before 1914 shelved?'],"['A sharp rise in nationalism in Scotland during the late 1960s fuelled demands for some form of home rule or complete independence, and in 1969 prompted the incumbent Labour government of Harold Wilson to set up the Kilbrandon Commission to consider the British constitution.']",[0]
['Who shared sideline reporting duties with Mark Malone?'],['Jim Gray will anchor the pre-game and halftime coverage.'],[0]
['How is packet switching charecterized'],"['In cases of billable services, such as cellular communication services, circuit switching is characterized by a fee per unit of connection time, even when no data is transferred, while packet switching may be characterized by a fee per unit of information transmitted, such as characters, packets, or messages.']",[1]
['When did the European Anti-Fraud Office investigate John Dalli?'],"['In 2012 it investigated the Maltese Commissioner for Health, John Dalli, who quickly resigned after allegations that he received a €60m bribe in connection with a Tobacco Products Directive.']",[1]
['What was the Doritos customer Super Bowl ad campaign called?'],"['Nintendo and The Pokémon Company also made their Super Bowl debut, promoting the 20th anniversary of the Pokémon video game and media franchise.']",[0]
"[""What was ABC's viewership share in 1993?""]","[""That same year, Capital Cities/ABC purchased the French animation studio DIC Entertainment; it also signed an agreement with Time Warner Cable to carry its owned-and-operated television stations on the provider's systems in ABC O&O markets.""]",[0]
['In what venue did the NFL Experience take place?'],"['San Francisco mayor Ed Lee said of the highly visible homeless presence in this area ""they are going to have to leave"".']",[0]
['What is the other country the Rhine separates Switzerland to?'],"['Near Sargans a natural dam, only a few metres high, prevents it from flowing into the open Seeztal valley and then through Lake Walen and Lake Zurich into the river Aare.']",[0]
['What is a typical configuration'],"['Because Frame relay is a data link layer protocol, like X.25 it does not define internal network routing operations.']",[0]
['In what compound is oxygen part of a ring arrangement?'],['Epoxides are ethers in which the oxygen atom is part of a ring of three atoms.'],[1]
['In what country does some clergy in the UMC occasionally practice exorcism?'],"['Some clergy offer healing services, while exorcism is an occasional practice by some clergy in The United Methodist Church in Africa.']",[1]
['What campaign did the Communist regime initiate after WWII?'],"[""The city resumed its role as the capital of Poland and the country's centre of political and economic life.""]",[0]
['What Doctor Who story from 1970 is available on Blu-ray?'],"['Only the series from 2009 onwards are available on Blu-ray, except for the 1970 story Spearhead from Space, released in July 2013.']",[1]
['What was the significance of British win?'],['The outcome was one of the most significant developments in a century of Anglo-French conflict.'],[0]
['Who often operates internet pharmacies?'],['Internet pharmacies (also known as online pharmacies) are also recommended to some patients by their physicians if they are homebound.'],[0]
['What did Paul Baran develop'],['The new concept found little resonance among network implementers until the independent work of Donald Davies at the National Physical Laboratory (United Kingdom) (NPL) in the late 1960s.'],[0]
['What form of death did Jamukha hope Temüjin would allow him?'],"['Jamukha refused the offer of friendship and reunion, saying that there can only be one sun in the sky, and he asked for a noble death.']",[0]
['What building was a gift from the Soviet Union?'],"[""The city resumed its role as the capital of Poland and the country's centre of political and economic life.""]",[0]
"[""What was the other finalist besides Levi's Stadium?""]","['The South Florida/Miami area has previously hosted the event 10 times (tied for most with New Orleans), with the most recent one being Super Bowl XLIV in 2010.']",[0]
['What is the oldest known rock in the world?'],"['Even older rocks, such as the Acasta gneiss of the Slave craton in northwestern Canada, the oldest known rock in the world have been metamorphosed to the point where their origin is undiscernable without laboratory analysis.']",[1]
"['Along with geothermal and nuclear, what is a notable non-combustion heat source?']","['In the cycle, water is heated and transforms into steam within a boiler operating at a high pressure.']",[0]
['Where did Jebe die?'],"['Genghis Khan recalled Subutai back to Mongolia soon afterwards, and Jebe died on the road back to Samarkand.']",[1]
"['In China, this person inferred that the land was formed by erosion of the mountains and by silt deposition, what was his name?']","['Some modern scholars, such as Fielding H. Garrison, are of the opinion that the origin of the science of geology can be traced to Persia after the Muslim conquests had come to an end.']",[0]
['When was the suspension by FIFA lifted?'],"['However, its dominance has been eroded by wrangles within the now defunct Kenya Football Federation, leading to a suspension by FIFA which was lifted in March 2007.']",[1]
"[""At Millingen aan de Rijn where the Rhine splits, what does it change it's name to?""]","['Three more flows carry significant amounts of water: the Nieuwe Merwede (""New Merwede""), which branches off from the southern branch where it changes from Boven to Beneden Merwede; the Oude Maas (""Old Meuse""), which branches off from the southern branch where it changes from Beneden Merwede into Noord, and Dordtse Kil, which branches off from Oude Maas.']",[0]
['What happens to the norm when a number is multiplied by p?'],"['While completing Q (roughly, filling the gaps) with respect to the absolute value yields the field of real numbers, completing with respect to the p-adic norm |−|p yields the field of p-adic numbers.']",[0]
['What is the expression used to denote a worst case complexity as expressed by time taken?'],"['The worst-case is when the input is sorted or sorted in reverse order, and the algorithm takes time O(n2) for this case.']",[1]
"[""What is the church's theological orientation?""]","['Founded in 1968 by the union of the Methodist Church (USA) and the Evangelical United Brethren Church, the UMC traces its roots back to the revival movement of John and Charles Wesley in England as well as the Great Awakening in the United States.']",[0]
['Who helped find sponsors and donors to help with the cost?'],"['Additional funding will be provided by the city council, which has announced plans to set aside seed funding for the event.']",[0]
['What time framd does the Seven Years War cover?'],"['Seven Years"" refers to events in Europe, from the official declaration of war in 1756 to the signing of the peace treaty in 1763.']",[1]
['Who was responsible for the preliminary archaeological research at Ologesailie and Hyrax Hill?'],['Later work at the former site was undertaken by Glynn Isaac.'],[0]
['What did ITV increase their yearly offer for control of the rights to broadcast the Primer League to?'],['18m to £34m per year to keep control of the rights.'],[1]
['In what year was the first commercial steam powered device invented?'],['One engine was still known to be operating in 1820.'],[0]
['Where did von Lettow surrender at?'],"['Lt Col Paul von Lettow-Vorbeck took command of the German military forces, determined to tie down as many British resources as possible.']",[0]
"[""Where can you find more information on a country's practices?""]",['For details of individual countries see School corporal punishment.'],[1]
['What principle highlights the significance of primes in number theory'],"['In particular, this norm gets smaller when a number is multiplied by p, in sharp contrast to the usual absolute value (also referred to as the infinite prime).']",[0]
['Who did Duke Yansheng Kong Duanyou flee with?'],"[""Duanyou's brother Kong Duancao who remained in Qufu as Duke Yansheng.""]",[0]
['What animation company worked on some of The Reign of Terror episodes?'],"[""The BBC, in conjunction with animation studio Cosgrove Hall, reconstructed the missing episodes 1 and 4 of The Invasion (1968), using remastered audio tracks and the comprehensive stage notes for the original filming, for the serial's DVD release in November 2006.""]",[0]
['In what year did Warszowa become the official capital of the Masovian Duchy?'],"['In the beginning of the 14th century it became one of the seats of the Dukes of Masovia, becoming the official capital of Masovian Duchy in 1413.']",[1]
['How many cameras did EyeVision 360 utilize?'],"['(An earlier version of EyeVision was last used in Super Bowl XXXV; for Super Bowl 50, the cameras were upgraded to 5K resolution.)']",[0]
['What was DATANET 1'],['Datanet 1 was the public switched data network operated by the Dutch PTT Telecom (now known as KPN).'],[1]
['When was the French and Indian War?'],"[""The French and Indian War (1754–1763) was the North American theater of the worldwide Seven Years' War.""]",[1]
['Who listed the Grainger Market architecture as grade 1 in 1954?'],"['The Grainger Market architecture, like most in Grainger Town, which are either grade I or II listed, was listed grade']",[0]
['What suffered considerably for Warsaw when it had an Eastern Bloc economy?'],"['However, over the past decade Warsaw has seen many improvements due to solid economic growth, an increase in foreign investment as well as funding from the European Union.']",[0]
